file id,arch str,cfg name,C,N,train accuracy,validation accuracy,test accuracy
3260,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,29.754339706498012,28.133333253648544,27.711111065334745
3261,|nor_conv_3x3~0|+|none~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,51.39925291195096,42.366666571723094,43.02222219509548
3262,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|none~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,32.358163041274274,30.699999959309896,30.877777694702147
3263,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|skip_connect~2|,infer.tiny,16,5,52.77323665178836,43.311111073811844,44.62222222222223
3264,|skip_connect~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|nor_conv_1x1~1|none~2|,infer.tiny,16,5,46.76620523082689,40.66666657850478,41.08888878038194
3265,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,infer.tiny,16,5,22.930784443163972,21.311111085679794,20.544444441053603
3266,|avg_pool_3x3~0|+|skip_connect~0|none~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,infer.tiny,16,5,43.86486486556896,38.56666666666666,38.37777770996094
3267,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,49.60755878026867,41.799999976264104,41.733333245171444
3268,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,26.628653044494214,26.63333331298828,25.58888887023926
3269,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,27.39156229468865,26.833333304511175,26.35555551317003
3270,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,28.791913866023393,28.555555502997503,27.76666660563151
3271,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|none~2|,infer.tiny,16,5,34.36167875249263,33.24444437323677,32.69999998474122
3272,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,56.15864645313991,43.98888884819879,44.42222219170464
3273,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,49.38760711975031,41.62222220526801,40.53333323838976
3274,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|none~1|none~2|,infer.tiny,16,5,44.905295540011856,39.97777769639757,39.199999901665585
3275,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,58.03120193474739,44.36666658189561,45.65555547756619
3276,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,47.857613711875764,39.85555542331272,39.733333270602756
3277,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,50.09931883287021,41.25555547756619,41.64444434611002
3278,|skip_connect~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,36.20720720807895,33.81111112128364,33.58888879733615
3279,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,37.31509558426001,34.11111108228895,33.61111102464464
3280,|skip_connect~0|+|skip_connect~0|none~1|+|nor_conv_1x1~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,46.45550428564432,40.69999992540148,39.73333329603407
3281,|none~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,22.70006592101984,21.233333336724176,20.411111112806534
3282,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,40.74928587314821,36.933333343505865,36.64444440714518
3283,|skip_connect~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,infer.tiny,16,5,16.934300154399097,16.49999997795953,15.899999960157606
3284,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,infer.tiny,16,5,36.06756756751727,33.56666664377848,32.84999991353352
3285,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,26.470336190829094,26.86666658782959,26.516666618347166
3286,|skip_connect~0|+|nor_conv_1x1~0|none~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,30.404087014346036,30.555555501302084,29.49999997287326
3287,|avg_pool_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,11.240936058248119,11.716666641235353,11.466666652679443
3288,|skip_connect~0|+|none~0|skip_connect~1|+|skip_connect~0|skip_connect~1|none~2|,infer.tiny,16,5,26.45923972842091,27.16666664801704,26.099999976264105
3289,|skip_connect~0|+|none~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,46.321907274367334,39.72222218153212,39.74444431220161
3290,|nor_conv_1x1~0|+|avg_pool_3x3~0|none~1|+|none~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,14.140738298872543,13.73333330408732,12.933333315531414
3291,|none~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,46.20072511621424,40.04999989318848,39.700000061035155
3292,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|none~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,48.102395078876576,37.93333326890733,39.455555494520404
3293,|skip_connect~0|+|none~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,41.91276642576623,38.26666663614909,38.233333221435544
3294,|avg_pool_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|none~1|none~2|,infer.tiny,16,5,28.955504285803578,30.333333287556968,28.133333249409993
3295,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,49.47066579025359,41.88333322143555,42.49999989318847
3296,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,58.28378378524227,40.683333257039386,41.73333328755697
3297,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,42.11206328364996,38.3833332417806,37.96666665140788
3298,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,53.369149638548755,40.93333329772949,41.55000003051758
3299,|nor_conv_1x1~0|+|none~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,infer.tiny,16,5,46.79334212381744,40.89999990336101,41.449999949137364
3300,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,infer.tiny,16,5,55.332893870518625,44.37777767266167,44.39999996609158
3301,|nor_conv_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,38.876071193747876,31.89999997965495,32.01666657002767
3302,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,36.17139090400349,34.03333335876465,33.04999997202555
3303,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|none~2|,infer.tiny,16,5,33.85036255818256,33.08333330790202,32.24999994913737
3304,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,55.57350033060375,43.79999994405111,43.81666654459636
3305,|nor_conv_3x3~0|+|avg_pool_3x3~0|skip_connect~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,49.27191826208689,42.08333323160807,42.19999995930989
3306,|nor_conv_3x3~0|+|none~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,infer.tiny,16,5,20.270599868927803,20.566666666666666,19.966666665395103
3307,|none~0|+|none~0|none~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,infer.tiny,16,5,33.855306527547015,32.51666658528646,31.916666610717773
3308,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,47.30751483376591,40.24999996948242,41.149999933878576
3309,|nor_conv_3x3~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,50.641067897919854,40.53333330790201,40.38333322143555
3310,|nor_conv_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,53.73928806991427,42.74999988810221,41.7166665802002
3311,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,30.291034938985767,28.01666667175293,28.549999938964845
3312,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_3x3~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,49.88167435854143,43.19999996948242,43.81666661580404
3313,|avg_pool_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,25.235332894850185,25.433333305358886,25.11666667175293
3314,|avg_pool_3x3~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|none~2|,infer.tiny,16,5,21.35629531996142,21.5666666208903,21.266666608174642
3315,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|none~0|nor_conv_3x3~1|none~2|,infer.tiny,16,5,37.064930785096784,34.88333329264323,34.94999996948242
3316,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,44.36651285461949,39.116666564941404,39.48333325195313
3317,|none~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,45.134146342972194,39.49999989318847,40.25000003560384
3318,|skip_connect~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|none~2|,infer.tiny,16,5,35.76290925160263,33.66666660054525,33.39999996948242
3319,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,51.467040213557866,43.79999993387858,42.933333343505865
3320,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,42.24818721240653,35.16666660054525,35.99999993896485
3321,|none~0|+|skip_connect~0|skip_connect~1|+|nor_conv_3x3~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,45.141397496061884,39.23333329264322,39.366666641235355
3322,|none~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,25.648978247343905,24.966666664123537,23.216666633605957
3323,|none~0|+|none~0|skip_connect~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,16.814765985346817,16.349999982198078,15.833333290100096
3324,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,14.387826851710884,14.522222197638618,13.788888874477811
3325,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|avg_pool_3x3~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,33.76203032355915,28.866666653951008,28.016666615804038
3326,|none~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,35.340145024404606,33.4833332417806,33.16666658782959
3327,|skip_connect~0|+|avg_pool_3x3~0|skip_connect~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,22.390683366410475,22.566666663275825,22.399999961005317
3328,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|none~1|skip_connect~2|,infer.tiny,16,5,36.24390244108639,33.7166666692098,33.74999993896485
3329,|nor_conv_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|skip_connect~1|none~2|,infer.tiny,16,5,45.06558997987208,38.71666657002767,39.349999928792315
3330,|nor_conv_1x1~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|none~1|skip_connect~2|,infer.tiny,16,5,50.56328279624743,42.9833332824707,43.26666653951009
3331,|nor_conv_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,47.61601845979533,40.26666670227051,40.09999993387858
3332,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|nor_conv_1x1~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,40.04482531462678,37.19999986775716,37.74999988301595
3333,|none~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,46.01021753707212,39.98333318074545,39.91666664123535
3334,|nor_conv_1x1~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|none~1|avg_pool_3x3~2|,infer.tiny,16,5,40.13941990952313,36.81666671244304,35.8333333791097
3335,|nor_conv_1x1~0|+|skip_connect~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,37.63019116687712,34.94999988810221,34.48333319600424
3336,|avg_pool_3x3~0|+|nor_conv_1x1~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,infer.tiny,16,5,48.87574159646081,41.483333307902015,41.39999987284342
3337,|nor_conv_3x3~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|none~1|none~2|,infer.tiny,16,5,33.83981542580993,32.89999993896484,32.54999993387858
3338,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|none~1|none~2|,infer.tiny,16,5,16.797956493317336,16.316666655222576,16.06666664123535
3339,|none~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|nor_conv_3x3~1|none~2|,infer.tiny,16,5,34.02504944114207,33.28333326975505,32.71666655731201
3340,|nor_conv_3x3~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,44.38595913126976,40.749999994913736,40.08333326721191
3341,|none~0|+|none~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,0.8569545154911009,0.8333333318498398,0.8333333316379123
3342,|nor_conv_1x1~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,42.134805538652756,38.866666651407876,37.98333326721191
3343,|skip_connect~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|none~1|nor_conv_3x3~2|,infer.tiny,16,5,48.823774995881365,42.04444441392686,41.52222217475043
3344,|nor_conv_1x1~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,49.495385629984604,41.75000005086263,41.95
3345,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,39.87969677069506,36.63333333333333,37.03333323669433
3346,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,30.637771919114698,29.79999999237061,29.183333269755046
3347,|none~0|+|none~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_1x1~1|nor_conv_1x1~2|,infer.tiny,16,5,28.616348056227423,29.999999956766764,28.466666615804037
3348,|nor_conv_3x3~0|+|nor_conv_3x3~0|none~1|+|skip_connect~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,55.05240606666318,43.89999996948242,43.9333332824707
3349,|none~0|+|none~0|nor_conv_1x1~1|+|avg_pool_3x3~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,16.7270929472338,17.03333331680298,15.44999998855591
3350,|nor_conv_1x1~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,35.62469786901941,34.28888878377279,34.32222218661838
3351,|none~0|+|none~0|none~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,0.8569545155052456,0.8333333322736953,0.8333333324856228
3352,|skip_connect~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,20.615249396508354,20.877777793036568,20.06666662173801
3353,|avg_pool_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,34.05866842505016,30.69999996948242,29.96666660817464
3354,|nor_conv_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|none~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,38.864864865669546,36.13333326721191,36.31666664123535
3355,|avg_pool_3x3~0|+|avg_pool_3x3~0|none~1|+|nor_conv_1x1~0|nor_conv_1x1~1|nor_conv_3x3~2|,infer.tiny,16,5,42.16941331610683,38.76666667175293,37.98333319600423
3356,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,41.51944627619764,36.96666661580404,37.399999862670896
3357,|none~0|+|skip_connect~0|skip_connect~1|+|nor_conv_1x1~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,35.60052735773135,34.23333331298828,33.699999964396156
3358,|nor_conv_1x1~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_1x1~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,38.94363876066164,36.616666570027675,36.03333325703939
3359,|avg_pool_3x3~0|+|none~0|avg_pool_3x3~1|+|nor_conv_3x3~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,31.879037574511575,31.44999994913737,31.183333269755046
3360,|none~0|+|nor_conv_1x1~0|nor_conv_1x1~1|+|nor_conv_1x1~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,36.817402770432814,35.149999959309895,34.44999999237061
3361,|nor_conv_3x3~0|+|nor_conv_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,54.537244562791535,43.800000010172525,43.400000000000006
3362,|avg_pool_3x3~0|+|none~0|none~1|+|none~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,17.46407383027954,17.183333311716716,17.016666652679444
3363,|nor_conv_1x1~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,26.633487146738414,24.466666664123537,24.716666676839193
3364,|none~0|+|avg_pool_3x3~0|nor_conv_1x1~1|+|none~0|skip_connect~1|nor_conv_3x3~2|,infer.tiny,16,5,16.638760712069747,17.0333333269755,16.79999997329712
3365,|skip_connect~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,51.51878708006444,40.75555550469292,41.11111108737522
3366,|nor_conv_1x1~0|+|none~0|nor_conv_3x3~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,infer.tiny,16,5,39.6153592632095,36.783333241780596,36.5166665649414
3367,|none~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,43.40013183930711,39.76666663614908,38.43333321126302
3368,|skip_connect~0|+|skip_connect~0|avg_pool_3x3~1|+|skip_connect~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,30.307404966511537,30.544444385104708,29.64444443766276
3369,|skip_connect~0|+|nor_conv_3x3~0|none~1|+|none~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,46.296857835086094,40.15555552164713,39.94444442070855
3370,|avg_pool_3x3~0|+|nor_conv_1x1~0|none~1|+|nor_conv_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,46.966710613907054,37.88333329264323,38.93333330790202
3371,|avg_pool_3x3~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,40.31410679052123,37.099999954223634,36.99999989827474
3372,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|skip_connect~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,35.8424522087585,34.74999998474121,33.900000000000006
3373,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|nor_conv_3x3~0|none~1|skip_connect~2|,infer.tiny,16,5,49.508239949728676,41.96666667175293,42.33333322143555
3374,|none~0|+|nor_conv_1x1~0|nor_conv_3x3~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,28.91694133157548,29.033333318074543,27.550000010172525
3375,|none~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|nor_conv_3x3~1|skip_connect~2|,infer.tiny,16,5,16.75774555128345,16.6166666692098,16.083333300272624
3376,|nor_conv_3x3~0|+|none~0|avg_pool_3x3~1|+|avg_pool_3x3~0|skip_connect~1|avg_pool_3x3~2|,infer.tiny,16,5,37.815754779873515,34.71666659545898,35.16666657002767
3377,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,37.16183256427159,34.299999913533526,33.14999997965495
3378,|nor_conv_1x1~0|+|nor_conv_1x1~0|skip_connect~1|+|avg_pool_3x3~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,46.21028345534262,37.49999993896485,38.016666605631514
3379,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|none~0|skip_connect~1|none~2|,infer.tiny,16,5,44.749176004921516,37.79999993387858,39.250000020345055
3380,|nor_conv_3x3~0|+|nor_conv_3x3~0|nor_conv_3x3~1|+|none~0|skip_connect~1|nor_conv_1x1~2|,infer.tiny,16,5,47.32827949870945,39.766666608174646,40.933333277384435
3381,|avg_pool_3x3~0|+|skip_connect~0|nor_conv_1x1~1|+|none~0|nor_conv_1x1~1|nor_conv_3x3~2|,infer.tiny,16,5,44.95418589421614,39.13333323160808,38.38333325703938
3382,|avg_pool_3x3~0|+|avg_pool_3x3~0|avg_pool_3x3~1|+|none~0|nor_conv_1x1~1|avg_pool_3x3~2|,infer.tiny,16,5,17.297956493153883,17.683333277384442,16.733333300272623
3383,|nor_conv_3x3~0|+|nor_conv_3x3~0|avg_pool_3x3~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_3x3~2|,infer.tiny,16,5,59.88859591454523,43.299999974568685,44.1333332824707
3384,|skip_connect~0|+|skip_connect~0|none~1|+|nor_conv_3x3~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,46.82959789278638,40.61666661071777,40.46666662597656
3385,|nor_conv_1x1~0|+|nor_conv_3x3~0|nor_conv_1x1~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,61.824324324877544,45.533333241780596,46.683333338419594
3386,|nor_conv_1x1~0|+|avg_pool_3x3~0|skip_connect~1|+|skip_connect~0|avg_pool_3x3~1|none~2|,infer.tiny,16,5,36.07481872256838,33.98333329772949,33.2333332824707
3387,|none~0|+|skip_connect~0|nor_conv_3x3~1|+|avg_pool_3x3~0|skip_connect~1|none~2|,infer.tiny,16,5,16.869149637920103,16.53333330790202,16.083333318074544
3388,|avg_pool_3x3~0|+|none~0|nor_conv_3x3~1|+|avg_pool_3x3~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,26.27455504287287,23.68333331298828,23.73333329264323
3389,|nor_conv_3x3~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|none~1|nor_conv_1x1~2|,infer.tiny,16,5,52.31377719313358,43.31666654459636,43.94999995930989
3390,|nor_conv_3x3~0|+|none~0|none~1|+|avg_pool_3x3~0|skip_connect~1|skip_connect~2|,infer.tiny,16,5,40.89815425191337,36.799999964396164,36.16666667683919
3391,|avg_pool_3x3~0|+|avg_pool_3x3~0|nor_conv_3x3~1|+|skip_connect~0|nor_conv_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,43.225115359915506,36.16666662597656,35.7166665802002
3392,|skip_connect~0|+|none~0|avg_pool_3x3~1|+|nor_conv_1x1~0|avg_pool_3x3~1|avg_pool_3x3~2|,infer.tiny,16,5,27.595253790459566,27.055555552164716,26.477777738783093
3393,|none~0|+|nor_conv_1x1~0|avg_pool_3x3~1|+|skip_connect~0|nor_conv_3x3~1|none~2|,infer.tiny,16,5,28.713249835804568,29.249999977111816,27.566666628519695
3394,|skip_connect~0|+|avg_pool_3x3~0|none~1|+|skip_connect~0|avg_pool_3x3~1|nor_conv_1x1~2|,infer.tiny,16,5,25.680949242008676,25.677777764214408,24.96666665649414
3395,|nor_conv_1x1~0|+|skip_connect~0|avg_pool_3x3~1|+|nor_conv_3x3~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,50.05603164250393,41.88333336385091,41.68333325195313
3396,|avg_pool_3x3~0|+|skip_connect~0|skip_connect~1|+|skip_connect~0|nor_conv_1x1~1|skip_connect~2|,infer.tiny,16,5,19.36684245266094,20.016666608174642,19.050000020345053
